dataset,statistic_type,statistic_config,build_window_size_sec,bytesPerSecond,query_name,time,tuplesPerSecond,tuplesPerSecond_listener,latency_listener,executionMode,numberOfWorkerThreads,buffersInGlobalBufferManager,joinStrategy,bufferSizeInBytes,pageSize,enableLatency,issue
ClusterMonitoring,EquiWidthHistogram,"(1000, 0, 100000, uint64)",60,253210046.08450687,ClusterMonitoring_EquiWidthHistogramBuild_1000_0_100000_uint64_60sec,6.033575684,3090879.7662808932,3076233.3333333335,4.562999313658202e-07,COMPILER,4,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,EquiWidthHistogram,"(1000, 0, 100000, uint64)",60,253789048.0503718,ClusterMonitoring_EquiWidthHistogramBuild_1000_0_100000_uint64_60sec,6.019810503,3097947.5169037557,3067866.6666666665,4.349128345916266e-07,COMPILER,4,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,EquiWidthHistogram,"(1000, 0, 100000, uint64)",60,251440291.81904998,ClusterMonitoring_EquiWidthHistogramBuild_1000_0_100000_uint64_60sec,6.076042809,3069276.7622335562,3051166.6666666665,4.79483870967742e-07,COMPILER,4,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,EquiWidthHistogram,"(1000, 0, 100000, uint64)",60,187515150.20629832,ClusterMonitoring_EquiWidthHistogramBuild_1000_0_100000_uint64_60sec,8.147405558,2288956.5110317045,2273950.0,6.979773507206589e-07,COMPILER,16,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,EquiWidthHistogram,"(1000, 0, 100000, uint64)",60,183987125.1252213,ClusterMonitoring_EquiWidthHistogramBuild_1000_0_100000_uint64_60sec,8.303635246,2245890.6789027806,2195841.0714285714,7.243671928620453e-07,COMPILER,16,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,EquiWidthHistogram,"(1000, 0, 100000, uint64)",60,187938711.69672763,ClusterMonitoring_EquiWidthHistogramBuild_1000_0_100000_uint64_60sec,8.129043576,2294126.83369776,2270725.0,7.00015785861359e-07,COMPILER,16,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,CountMin,"(1, 100, uint64)",60,157371555.4051991,ClusterMonitoring_CountMinBuild_1_100_uint64_60sec,9.707993119,1921000.228512832,1896470.1020408163,3.8299656829100894e-07,COMPILER,1,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,CountMin,"(1, 100, uint64)",60,157994842.800229,ClusterMonitoring_CountMinBuild_1_100_uint64_60sec,9.669695225,1928608.56170366,1920145.8333333333,3.585628002745367e-07,COMPILER,1,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,CountMin,"(1, 100, uint64)",60,156698625.78643122,ClusterMonitoring_CountMinBuild_1_100_uint64_60sec,9.749683313,1912785.9235318734,1888612.9591836734,3.693390528483185e-07,COMPILER,1,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,CountMin,"(1, 100, uint64)",60,230023640.64997897,ClusterMonitoring_CountMinBuild_1_100_uint64_60sec,6.641760702,2807848.375865801,2781303.0303030303,4.3899245024021964e-07,COMPILER,4,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,CountMin,"(1, 100, uint64)",60,274846821.4978235,ClusterMonitoring_CountMinBuild_1_100_uint64_60sec,5.558594306,3354995.161253274,3323464.285714286,4.2945367192862054e-07,COMPILER,4,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,CountMin,"(1, 100, uint64)",60,230527047.810682,ClusterMonitoring_CountMinBuild_1_100_uint64_60sec,6.627256938,2813993.3572015674,2816060.606060606,4.724056280027454e-07,COMPILER,4,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,CountMin,"(1, 100, uint64)",60,197426642.67024934,ClusterMonitoring_CountMinBuild_1_100_uint64_60sec,7.738377943,2409943.9362314437,2406894.736842105,7.062141386410433e-07,COMPILER,16,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,CountMin,"(1, 100, uint64)",60,186593016.68482706,ClusterMonitoring_CountMinBuild_1_100_uint64_60sec,8.187669636,2277700.2284023273,2265800.0,7.534605353466026e-07,COMPILER,16,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,CountMin,"(1, 100, uint64)",60,193664086.78133187,ClusterMonitoring_CountMinBuild_1_100_uint64_60sec,7.888721148,2364015.237720506,2318559.375,6.858647906657515e-07,COMPILER,16,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,CountMin,"(5, 100, uint64)",60,138709238.25778496,ClusterMonitoring_CountMinBuild_5_100_uint64_60sec,11.014132845,1693193.3963794494,1680363.1818181819,3.750432395332876e-07,COMPILER,1,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,CountMin,"(5, 100, uint64)",60,138974746.59895632,ClusterMonitoring_CountMinBuild_5_100_uint64_60sec,10.993090575,1696434.3987495983,1675643.0,4.9201921757035e-07,COMPILER,1,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,CountMin,"(5, 100, uint64)",60,138490738.74592048,ClusterMonitoring_CountMinBuild_5_100_uint64_60sec,11.031510055,1690526.2205283826,1665376.0,3.52229238160604e-07,COMPILER,1,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,CountMin,"(5, 100, uint64)",60,258342287.3873712,ClusterMonitoring_CountMinBuild_5_100_uint64_60sec,5.913712356,3153527.915688837,3154206.896551724,4.4967192862045305e-07,COMPILER,4,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,CountMin,"(5, 100, uint64)",60,238368817.5992382,ClusterMonitoring_CountMinBuild_5_100_uint64_60sec,6.409235874,2909716.12944573,2844409.375,5.119869595058339e-07,COMPILER,4,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,CountMin,"(5, 100, uint64)",60,258420302.65188077,ClusterMonitoring_CountMinBuild_5_100_uint64_60sec,5.911927048,3154480.2309948937,3125482.7586206896,4.6358407687028145e-07,COMPILER,4,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,CountMin,"(5, 100, uint64)",60,172068693.03066555,ClusterMonitoring_CountMinBuild_5_100_uint64_60sec,8.878791081,2100404.9796720296,2067920.4444444445,7.054028826355526e-07,COMPILER,16,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,CountMin,"(5, 100, uint64)",60,195627255.52215737,ClusterMonitoring_CountMinBuild_5_100_uint64_60sec,7.809555846,2387979.210053529,2353371.794871795,6.816986959505835e-07,COMPILER,16,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,CountMin,"(5, 100, uint64)",60,187148117.77050045,ClusterMonitoring_CountMinBuild_5_100_uint64_60sec,8.163384143,2284476.2261973587,2237021.7073170734,7.044687714481812e-07,COMPILER,16,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,CountMin,"(10, 100, uint64)",60,121230176.28314729,ClusterMonitoring_CountMinBuild_10_100_uint64_60sec,12.602159164,1479830.301879847,1482500.0,3.2961153054221e-07,COMPILER,1,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,CountMin,"(10, 100, uint64)",60,121364297.85538559,ClusterMonitoring_CountMinBuild_10_100_uint64_60sec,12.588232322,1481467.4946384423,1476045.238095238,3.864852436513384e-07,COMPILER,1,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,CountMin,"(10, 100, uint64)",60,121082320.61065847,ClusterMonitoring_CountMinBuild_10_100_uint64_60sec,12.617547874,1478025.4599571335,1468032.3015873015,4.0985998627316404e-07,COMPILER,1,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,CountMin,"(10, 100, uint64)",60,246851433.67757782,ClusterMonitoring_CountMinBuild_10_100_uint64_60sec,6.188993737,3013261.5724765277,2954743.064516129,4.767035003431709e-07,COMPILER,4,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,CountMin,"(10, 100, uint64)",60,269922802.39396113,ClusterMonitoring_CountMinBuild_10_100_uint64_60sec,5.659995982,3294888.7347814376,3209467.8571428573,4.4537131091283466e-07,COMPILER,4,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,CountMin,"(10, 100, uint64)",60,242343052.70269182,ClusterMonitoring_CountMinBuild_10_100_uint64_60sec,6.304129456,2958228.7499268637,2938258.064516129,4.703356211393274e-07,COMPILER,4,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,CountMin,"(10, 100, uint64)",60,189227382.97919232,ClusterMonitoring_CountMinBuild_10_100_uint64_60sec,8.07368338,2309857.3627741146,2310500.0,7.172669869595058e-07,COMPILER,16,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,CountMin,"(10, 100, uint64)",60,168967289.287701,ClusterMonitoring_CountMinBuild_10_100_uint64_60sec,9.041761772,2062546.8211019796,2031149.0,7.258785175017159e-07,COMPILER,16,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,CountMin,"(10, 100, uint64)",60,179162749.49095646,ClusterMonitoring_CountMinBuild_10_100_uint64_60sec,8.527230026,2187000.578515882,2180833.3333333335,6.763507206588883e-07,COMPILER,16,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,CountMin,"(1, 1000, uint64)",60,158201834.81332287,ClusterMonitoring_CountMinBuild_1_1000_uint64_60sec,9.657043351,1931135.2680288905,1914812.5,3.690782429649966e-07,COMPILER,1,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,CountMin,"(1, 1000, uint64)",60,155216981.86836588,ClusterMonitoring_CountMinBuild_1_1000_uint64_60sec,9.842750185,1894699.8196114432,1866691.6326530613,3.7859299931365824e-07,COMPILER,1,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,CountMin,"(1, 1000, uint64)",60,154755490.3212661,ClusterMonitoring_CountMinBuild_1_1000_uint64_60sec,9.872101945,1889066.4930223224,1886040.8163265307,3.6257035003431706e-07,COMPILER,1,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,CountMin,"(1, 1000, uint64)",60,264029181.09308326,ClusterMonitoring_CountMinBuild_1_1000_uint64_60sec,5.786337596,3222946.5859184894,3182517.2413793104,4.6124296499656833e-07,COMPILER,4,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,CountMin,"(1, 1000, uint64)",60,229924395.1351634,ClusterMonitoring_CountMinBuild_1_1000_uint64_60sec,6.644627579,2806636.907528027,2736955.294117647,4.412724776938916e-07,COMPILER,4,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,CountMin,"(1, 1000, uint64)",60,229545136.78017938,ClusterMonitoring_CountMinBuild_1_1000_uint64_60sec,6.655605945,2802007.3835666366,2804454.5454545454,4.1720247083047363e-07,COMPILER,4,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,CountMin,"(1, 1000, uint64)",60,184290646.1099616,ClusterMonitoring_CountMinBuild_1_1000_uint64_60sec,8.289959416,2249595.6933162385,2213780.487804878,6.726479066575155e-07,COMPILER,16,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,CountMin,"(1, 1000, uint64)",60,182397309.5993254,ClusterMonitoring_CountMinBuild_1_1000_uint64_60sec,8.376011578,2226484.1477753744,2209666.6666666665,6.970967741935484e-07,COMPILER,16,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,CountMin,"(1, 1000, uint64)",60,177758554.39139682,ClusterMonitoring_CountMinBuild_1_1000_uint64_60sec,8.594590467,2169859.875418774,2115299.7674418604,8.911221688400824e-07,COMPILER,16,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,CountMin,"(5, 1000, uint64)",60,135383168.15492082,ClusterMonitoring_CountMinBuild_5_1000_uint64_60sec,11.284726143,1652592.7845903598,1650303.5714285714,4.4762800274536723e-07,COMPILER,1,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,CountMin,"(5, 1000, uint64)",60,136255237.15529436,ClusterMonitoring_CountMinBuild_5_1000_uint64_60sec,11.212500957,1663237.9405379079,1639024.5535714286,3.388709677419355e-07,COMPILER,1,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,CountMin,"(5, 1000, uint64)",60,134418897.17423913,ClusterMonitoring_CountMinBuild_5_1000_uint64_60sec,11.365678555,1640822.1391934305,1632576.3157894737,4.602862045298559e-07,COMPILER,1,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,CountMin,"(5, 1000, uint64)",60,227857003.5177943,ClusterMonitoring_CountMinBuild_5_1000_uint64_60sec,6.704915598,2781400.709288988,2762151.515151515,4.2874742621825673e-07,COMPILER,4,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,CountMin,"(5, 1000, uint64)",60,245418758.29211116,ClusterMonitoring_CountMinBuild_5_1000_uint64_60sec,6.225123082,2995773.216745532,2925762.7419354836,5.302306108442005e-07,COMPILER,4,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,CountMin,"(5, 1000, uint64)",60,268201616.25729048,ClusterMonitoring_CountMinBuild_5_1000_uint64_60sec,5.696319054,3273878.59128159,3175947.5862068967,4.863905284831846e-07,COMPILER,4,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,CountMin,"(5, 1000, uint64)",60,185999204.71247277,ClusterMonitoring_CountMinBuild_5_1000_uint64_60sec,8.21380919,2270451.695262719,2230840.6097560977,7.374358270418669e-07,COMPILER,16,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,CountMin,"(5, 1000, uint64)",60,183905331.38587064,ClusterMonitoring_CountMinBuild_5_1000_uint64_60sec,8.307328371,2244892.240579038,2233975.6097560977,7.248064516129032e-07,COMPILER,16,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,CountMin,"(5, 1000, uint64)",60,187182474.37627158,ClusterMonitoring_CountMinBuild_5_1000_uint64_60sec,8.161885786,2284895.609785246,2247929.3902439023,7.517789979409746e-07,COMPILER,16,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,CountMin,"(10, 1000, uint64)",60,112406050.01525488,ClusterMonitoring_CountMinBuild_10_1000_uint64_60sec,13.591456837,1372116.1185040667,1367509.3382352942,3.9061221688400823e-07,COMPILER,1,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,CountMin,"(10, 1000, uint64)",60,113649146.03961332,ClusterMonitoring_CountMinBuild_10_1000_uint64_60sec,13.442793283,1387290.3203520905,1375568.656716418,3.6434111187371316e-07,COMPILER,1,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,CountMin,"(10, 1000, uint64)",60,114045420.08649918,ClusterMonitoring_CountMinBuild_10_1000_uint64_60sec,13.396083559,1392127.5511506386,1386976.4179104478,3.6557309540151e-07,COMPILER,1,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,CountMin,"(10, 1000, uint64)",60,234323170.41978014,ClusterMonitoring_CountMinBuild_10_1000_uint64_60sec,6.519892908,2860331.797339393,2816028.0303030303,4.7154632807137955e-07,COMPILER,4,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,CountMin,"(10, 1000, uint64)",60,254556247.30642673,ClusterMonitoring_CountMinBuild_10_1000_uint64_60sec,6.001667581,3107312.550771545,3038278.8333333335,7.2759231297186e-07,COMPILER,4,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,CountMin,"(10, 1000, uint64)",60,229359401.5607205,ClusterMonitoring_CountMinBuild_10_1000_uint64_60sec,6.660995654,2799740.154281746,2752393.1818181816,5.183877831159918e-07,COMPILER,4,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,CountMin,"(10, 1000, uint64)",60,180352613.39834297,ClusterMonitoring_CountMinBuild_10_1000_uint64_60sec,8.470972215,2201524.9875306077,2165698.9285714286,7.484646533973919e-07,COMPILER,16,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,CountMin,"(10, 1000, uint64)",60,167100110.83880296,ClusterMonitoring_CountMinBuild_10_1000_uint64_60sec,9.142794516,2039754.581311428,1999475.8695652173,8.543129718599863e-07,COMPILER,16,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,CountMin,"(10, 1000, uint64)",60,187573750.03013727,ClusterMonitoring_CountMinBuild_10_1000_uint64_60sec,8.144860231,2289671.8262911593,2283575.0,7.655881949210707e-07,COMPILER,16,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,CountMin,"(1, 10000, uint64)",60,145881720.3303583,ClusterMonitoring_CountMinBuild_1_10000_uint64_60sec,10.472607353,1780746.319555059,1772420.1923076923,3.659897048730268e-07,COMPILER,1,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,CountMin,"(1, 10000, uint64)",60,144504069.26346055,ClusterMonitoring_CountMinBuild_1_10000_uint64_60sec,10.572449515,1763929.6336710858,1738990.1886792453,3.712457103637612e-07,COMPILER,1,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,CountMin,"(1, 10000, uint64)",60,145751683.21546575,ClusterMonitoring_CountMinBuild_1_10000_uint64_60sec,10.481950831,1779158.9848757992,1782250.0,3.818222374742622e-07,COMPILER,1,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,CountMin,"(1, 10000, uint64)",60,248553009.70564553,ClusterMonitoring_CountMinBuild_1_10000_uint64_60sec,6.146624331,3034032.3396608117,2997677.419354839,5.888105696636925e-07,COMPILER,4,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,CountMin,"(1, 10000, uint64)",60,246712761.63160443,ClusterMonitoring_CountMinBuild_1_10000_uint64_60sec,6.19247244,3011568.833078246,3010566.6666666665,4.5363692518874403e-07,COMPILER,4,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,CountMin,"(1, 10000, uint64)",60,237818781.73938787,ClusterMonitoring_CountMinBuild_1_10000_uint64_60sec,6.424059386,2903001.9617567714,2880156.25,4.945909402882636e-07,COMPILER,4,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,CountMin,"(1, 10000, uint64)",60,186267624.45416343,ClusterMonitoring_CountMinBuild_1_10000_uint64_60sec,8.201972734,2273728.236463557,2235490.2439024393,7.943864104323954e-07,COMPILER,16,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,CountMin,"(1, 10000, uint64)",60,181169172.57059672,ClusterMonitoring_CountMinBuild_1_10000_uint64_60sec,8.432792154,2211492.5471220147,2215642.8571428573,7.181695264241592e-07,COMPILER,16,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,CountMin,"(1, 10000, uint64)",60,173033866.8456494,ClusterMonitoring_CountMinBuild_1_10000_uint64_60sec,8.829265651,2112186.6457702303,2109348.8372093025,7.303905284831846e-07,COMPILER,16,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,CountMin,"(5, 10000, uint64)",60,96170862.46812987,ClusterMonitoring_CountMinBuild_5_10000_uint64_60sec,15.885913236,1173936.7276498952,1172293.3544303798,3.7872271791352096e-07,COMPILER,1,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,CountMin,"(5, 10000, uint64)",60,93749550.89431058,ClusterMonitoring_CountMinBuild_5_10000_uint64_60sec,16.296205821,1144380.3057499442,1135616.219512195,3.794454358270419e-07,COMPILER,1,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,CountMin,"(5, 10000, uint64)",60,94453055.766393,ClusterMonitoring_CountMinBuild_5_10000_uint64_60sec,16.174828486,1152967.8361746804,1156026.3125,3.964687714481812e-07,COMPILER,1,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,CountMin,"(5, 10000, uint64)",60,218196797.10036403,ClusterMonitoring_CountMinBuild_5_10000_uint64_60sec,7.0017617,2663480.678012792,2675294.117647059,5.301002059025396e-07,COMPILER,4,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,CountMin,"(5, 10000, uint64)",60,201210244.52315947,ClusterMonitoring_CountMinBuild_5_10000_uint64_60sec,7.592863776,2456129.538231294,2448843.4210526315,5.541736444749486e-07,COMPILER,4,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,CountMin,"(5, 10000, uint64)",60,225013299.57725814,ClusterMonitoring_CountMinBuild_5_10000_uint64_60sec,6.7896519,2746688.2359609627,2692216.911764706,5.569800960878517e-07,COMPILER,4,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,CountMin,"(5, 10000, uint64)",60,190861232.3184953,ClusterMonitoring_CountMinBuild_5_10000_uint64_60sec,8.004569385,2329801.4050508477,2302559.125,9.241612903225806e-07,COMPILER,16,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,CountMin,"(5, 10000, uint64)",60,172669560.25036213,ClusterMonitoring_CountMinBuild_5_10000_uint64_60sec,8.847894063,2107739.6346760485,2100344.659090909,1.5151640356897734e-06,COMPILER,16,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,CountMin,"(5, 10000, uint64)",60,172426686.96803108,ClusterMonitoring_CountMinBuild_5_10000_uint64_60sec,8.86035685,2104774.9335287777,2086044.5454545454,9.151503088538092e-07,COMPILER,16,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,CountMin,"(10, 10000, uint64)",60,57041316.880547784,ClusterMonitoring_CountMinBuild_10_10000_uint64_60sec,26.783427532,696290.9051770425,693968.7313432836,4.3555319148936173e-07,COMPILER,1,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,CountMin,"(10, 10000, uint64)",60,55793109.09177832,ClusterMonitoring_CountMinBuild_10_10000_uint64_60sec,27.382628462,681054.30513656,682346.0294117647,4.12780370624571e-07,COMPILER,1,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,CountMin,"(10, 10000, uint64)",60,57265746.07854096,ClusterMonitoring_CountMinBuild_10_10000_uint64_60sec,26.678461063,699030.463412454,699210.037593985,4.164248455730954e-07,COMPILER,1,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,CountMin,"(10, 10000, uint64)",60,137512527.91864747,ClusterMonitoring_CountMinBuild_10_10000_uint64_60sec,11.109983942,1678585.4144666595,1681440.8181818181,7.085085792724777e-07,COMPILER,4,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,CountMin,"(10, 10000, uint64)",60,137318100.07683712,ClusterMonitoring_CountMinBuild_10_10000_uint64_60sec,11.125714499,1676212.076237999,1681477.2727272727,1.271363074811256e-06,COMPILER,4,20000,HASH_JOIN,1048576,8192,True,ok
